Course ID,Subject,Instructor ID,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Dec End Time,Days 1,Facil ID 1
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
328,HIST,212,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
478,MATH,33,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD
359,CHEM,137,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD
374,ITAL,168,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
374,ITAL,168,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STO301
457,WRPR,46,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,STO301
9,POLS,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
9,ICPR,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
457,WRPR,46,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,STO301
457,WRPR,46,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,STO301
457,WRPR,46,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
336,WRPR,28,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
9,ICPR,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
374,ITAL,168,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STO301
336,WRPR,28,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO301
457,WRPR,46,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,STO301
374,ITAL,168,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
9,POLS,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
9,POLS,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
457,WRPR,46,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
9,POLS,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
9,POLS,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
336,WRPR,28,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
457,WRPR,46,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,STO301
336,WRPR,28,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO301
336,WRPR,28,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO301
336,WRPR,28,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
457,WRPR,46,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
596,JNSE,30,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
457,WRPR,46,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,STO301
336,WRPR,28,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO301
374,ITAL,168,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STO301
9,ICPR,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
9,ICPR,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
374,ITAL,168,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STO301
374,ITAL,168,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STO301
336,WRPR,28,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO301
596,JNSE,30,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
457,WRPR,46,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
374,ITAL,168,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STO301
457,WRPR,46,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,STO301
9,ICPR,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
9,POLS,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
9,ICPR,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
9,ICPR,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
374,ITAL,168,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STO301
439,WRPR,61,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,STO301
9,POLS,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
596,JNSE,30,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,STO301
9,POLS,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
336,WRPR,28,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO301
9,POLS,281,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
460,SOCL,71,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO301
336,WRPR,28,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO301
336,WRPR,28,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO301
477,ECON,233,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,T,STO207
477,POLS,233,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,T,STO207
375,ARTS,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
79,JNSE,14,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,STO207
477,ECON,233,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,T,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
477,ECON,233,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,T,STO207
175,ECON,166,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO207
477,ECON,233,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,T,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
401,JNSE,14,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STO207
401,JNSE,14,8:30:00 AM, 8:30 AM,9:30:00 AM, 9:30 AM,9.5,M W F,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
477,POLS,233,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,T,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
401,JNSE,14,8:30:00 AM, 8:30 AM,9:30:00 AM, 9:30 AM,9.5,M W F,STO207
477,ECON,233,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,T,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
79,JNSE,14,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,STO207
79,JNSE,14,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
477,ECON,233,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,T,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
401,JNSE,14,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
175,ECON,166,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
375,ICPR,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
79,JNSE,14,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,STO207
79,JNSE,14,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,STO207
401,JNSE,14,8:30:00 AM, 8:30 AM,9:30:00 AM, 9:30 AM,9.5,M W F,STO207
175,ECON,166,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO207
375,ARTS,185,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO207
484,JNSE,30,8:30:00 AM, 8:30 AM,9:30:00 AM, 9:30 AM,9.5,M W F,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
484,JNSE,30,8:30:00 AM, 8:30 AM,9:30:00 AM, 9:30 AM,9.5,M W F,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
484,JNSE,30,8:30:00 AM, 8:30 AM,9:30:00 AM, 9:30 AM,9.5,M W F,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
492,POLS,101,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO18
484,JNSE,30,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STO18
492,POLS,101,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
484,JNSE,30,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,STO18
484,JNSE,30,8:30:00 AM, 8:30 AM,9:30:00 AM, 9:30 AM,9.5,M W F,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
492,POLS,101,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
492,POLS,101,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
484,JNSE,30,8:30:00 AM, 8:30 AM,9:30:00 AM, 9:30 AM,9.5,M W F,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
484,JNSE,30,8:30:00 AM, 8:30 AM,9:30:00 AM, 9:30 AM,9.5,M W F,STO18
72,POLS,21,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,STO18
238,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,STO18
484,JNSE,30,8:30:00 AM, 8:30 AM,9:30:00 AM, 9:30 AM,9.5,M W F,STO18
